Principal Component 34,00 50,78 00,40 55,72 40,00 44,01 48,77 00,00 01,72 42,73 42,00 41,48 48,48 00,03 00,56 57,00 68,69 42,66 41,42 48,00 64,68 42,69 01,00 74,05 01,11 00,55 48,04 48,04 02,64 64,74 24,68 00,66 42,44 24,00 40,01 74,02 00,44 38,08 48,40 72,66 44,24 48,00 56,48 39,74 41,01 01,24 50,74 04,20 00,45 31,10 72,00 04,19 00,00 33,01 44,01 10,44 72,48 42,72 48,42 40,64 24,71 00,00 53,48 31,01 45,31 40,53 56,43 48,59 42,40 38,24 04,66 38,65 00,01 41,51 56,23 45,57 53,50 68,30 40,57 50,58 48,50 51,00 75,50 53,66 00,74 50,74 40,72 47,77 68,13 00,05 41,00 29,73 40,03 44,02 74,00 32,57 48,48 72,03 49,08 57,03 31
Principal Component 35,72 40,74 24,00 10,08 48,31 40,30 40,45 00,48 00,14 00,66 66,24 04,34 24,41 08,69 00,41 33,56 53,00 59,00 69,48 03,33 40,75 08,44 72,53 00,00 56,55 00,59 00,00 41,57 56,44 33,10 72,40 55,50 08,56 00,00 30,10 00,48 48,50 68,42 08,40 08,48 43,48 69,40 48,00 39,72 42,38 48,20 00,39 75,02 48,01 75,73 42,08 41,58 48,24 20,50 48,35 50,00 40,53 40,30 48,48 01,56 68,04 48,43 00,53 57,53 50,01 48,42 48,68 45,53 68,69 42,75 20,00 04,24 24,54 00,40 50,09 48,10 75,21 45,41 75,03 48,00 57,00 20,63 00,68 42,68 39,42 18,48 45,47 53,01 74,48 08,05 50,66 42,75 48,74 09,24 40,18 41,46 53,24 44,08 50,64 02,74 50
Principal Component 36,00 03,78 00,24 04,00 68,69 00,08 48,00 64,48 48,77 00,00 10,53 56,56 57,53 00,55 68,44 00,00 69,59 64,40 48,31 40,55 00,30 48,10 00,00 41,56 00,42 48,48 00,40 55,42 00,50 52,54 00,02 00,59 00,50 48,01 10,59 47,55 08,58 48,40 08,34 24,41 33,50 08,56 42,14 00,24 08,11 00,00 50,30 40,00 74,48 03,00 75,13 00,47 00,48 69,43 48,33 40,65 00,38 48,53 58,40 68,66 66,40 42,48 08,55 54,51 66,03 45,18 00,48 42,40 72,00 51,00 30,10 01,56 58,19 00,44 33,00 52,41 00,59 58,52 50,01 51,40 38,34 00,47 53,48 43,42 40,75 48,68 00,56 53,08 42,74 41,50 68,46 53,57 58,51 68,68 05,51 51,00 04,51 56,02 74,00 31,10 33
Principal Component 37,00 66,48 00,78 00,08 00,77 00,34 24,00 50,56 53,01 00,00 33,00 64,53 40,57 56,69 00,72 40,53 00,09 00,55 08,41 08,66 39,00 73,00 55,24 08,00 53,00 56,40 08,65 00,00 74,55 57,55 00,00 72,72 42,20 00,40 50,24 00,54 00,00 75,71 00,24 04,73 42,00 69,41 43,55 68,68 42,59 00,53 56,30 00,66 00,72 47,56 00,28 00,59 47,10 00,59 64,00 76,40 04,70 00,55 55,69 42,00 45,66 42,55 56,75 00,50 52,00 48,46 44,50 51,44 73,72 00,18 00,57 50,08 41,53 55,00 01,50 56,01 42,08 01,34 00,63 00,74 50,02 75,46 48,53 50,50 53,50 57,38 00,73 00,48 74,74 00,50 04,74 66,24 53,56 57,40 01,39 44,50 48,00 05,55 31,48 08,44 72
Principal Component 38,66 66,00 66,00 68,00 03,08 48,09 00,74 24,00 49,01 48,04 02,64 64,05 01,72 42,01 00,44 24,58 48,73 42,48 03,03 00,24 04,50 48,45 00,00 59,02 48,00 50,09 48,68 42,41 33,50 08,66 42,69 42,23 45,68 00,66 41,48 43,38 48,01 49,78 48,40 50,41 43,40 04,72 44,01 45,54 00,24 48,00 72,40 55,44 00,40 68,43 50,24 53,55 08,03 55,40 32,55 56,00 74,04 03,52 52,00 08,00 75,00 58,03 31,53 40,53 55,44 33,68 48,45 32,45 50,20 00,55 55,24 50,48 23,01 41,33 44,46 04,57 50,30 00,53 00,02 75,00 56,55 46,05 03,00 55,58 55,41 40,50 56,72 47,33 45,48 00,56 56,49 00,33 00,42 08,48 66,13 31,00 73,41 03,49 74,75 66,43 44
Principal Component 39,48 00,00 03,00 68,72 40,08 00,57 48,24 08,34 24,55 48,01 01,56 53,68 00,53 48,54 24,41 08,72 42,00 66,00 01,24 20,01 10,64 64,05 01,73 42,48 55,45 00,57 56,40 68,44 39,24 00,44 72,68 42,00 75,69 42,45 33,04 01,72 47,00 50,29 00,53 00,66 42,66 44,39 44,75 05,70 41,00 40,73 08,68 45,59 47,01 00,31 40,01 75,74 00,75 08,00 48,66 39,44 01,55 00,57 00,44 38,00 51,44 73,40 53,40 01,73 40,41 41,55 41,35 68,75 03,59 00,66 28,46 44,24 40,01 74,56 48,46 04,00 52,21 45,52 00,48 05,41 55,46 48,00 69,08 01,66 01,44 48,08 41,29 48,42 01,46 00,66 45,52 48,65 48,05 25,24 10,00 20,55 31,56 00,74 48,33 40,52 52
Principal Component 40,78 00,77 00,72 40,00 10,00 33,00 59,53 40,08 50,48 00,00 03,00 50,03 00,48 03,66 66,00 64,05 00,48 55,45 33,69 01,30 40,64 24,24 04,38 48,40 50,50 08,09 00,46 04,02 48,41 33,45 50,40 53,41 75,68 00,64 64,50 51,04 02,53 48,66 00,14 00,44 03,35 50,57 50,05 03,10 72,71 00,29 47,40 04,74 48,65 00,42 08,35 48,03 45,05 01,04 03,64 02,41 41,66 28,24 53,48 33,48 72,49 03,03 13,41 32,08 48,09 48,19 40,44 33,08 00,69 00,55 48,45 45,79 47,45 44,50 53,29 00,13 33,03 55,04 44,08 41,00 70,58 54,74 40,59 33,53 50,59 74,51 56,03 53,44 24,57 03,44 72,75 08,56 57,11 40,55 40,08 75,43 00,73 40,59 50,66 73,77 40
Principal Component 41,05 01,64 64,03 00,48 00,69 00,68 00,05 00,01 10,24 10,00 69,46 00,00 29,10 33,08 48,00 10,57 50,30 48,00 74,14 00,00 50,31 40,24 04,10 00,08 00,00 45,40 53,53 48,53 58,59 64,48 55,24 40,13 00,49 74,52 50,45 33,55 68,53 56,38 48,59 00,19 00,44 00,57 52,24 53,05 03,55 54,42 00,11 00,40 50,48 33,41 33,57 51,48 48,43 00,51 55,51 51,47 53,48 69,40 48,52 51,59 59,00 58,33 40,68 64,42 48,04 00,53 57,50 52,56 00,74 64,52 59,03 46,52 03,53 01,56 42,48 03,57 58,77 08,75 08,66 10,56 58,33 05,66 66,44 33,55 48,00 31,46 53,74 48,57 31,48 42,00 51,74 49,32 45,31 41,10 72,09 48,40 72,29 19,74 13,74 05,50 42
Principal Component 42,69 01,48 00,64 24,14 00,00 66,66 66,66 41,70 41,44 73,73 08,00 41,46 00,54 24,24 10,01 00,46 44,29 47,04 48,66 01,24 02,51 66,02 00,48 03,48 08,03 03,24 66,03 45,20 00,48 48,48 41,50 48,43 00,66 44,44 09,48 01,00 52,00 10,00 75,72 48,40 48,41 00,48 44,58 48,50 52,08 50,52 00,02 48,01 48,00 57,74 09,46 48,39 44,55 68,41 75,33 48,01 66,02 74,52 50,05 01,00 73,00 74,56 48,05 48,51 52,03 72,24 24,35 48,59 64,03 75,42 00,01 29,24 41,00 72,01 75,00 39,01 42,74 03,00 42,41 50,68 48,41 48,46 72,44 48,74 47,51 45,01 41,68 00,24 39,29 45,40 44,64 64,21 45,69 48,56 42,40 41,00 76,00 58,66 40,56 40,64 02
Principal Component 43,48 00,69 01,05 00,01 01,09 00,14 00,74 24,59 47,30 48,03 00,24 04,51 51,53 40,55 55,41 43,53 56,00 03,00 56,55 68,59 64,30 00,53 58,72 42,20 00,64 24,48 55,24 02,00 66,68 42,24 08,73 42,01 10,56 58,00 45,40 50,55 54,57 58,41 33,56 57,40 48,69 42,44 00,24 40,56 68,53 48,00 05,50 56,52 59,48 05,75 48,29 48,51 53,00 55,44 33,24 66,55 53,48 33,00 01,68 01,32 45,50 68,66 44,00 64,72 47,08 48,19 40,50 52,40 53,45 33,66 42,74 48,35 48,24 01,02 00,02 75,00 68,50 57,59 74,56 40,38 48,39 74,00 20,70 70,08 40,46 43,72 00,29 75,51 40,42 08,08 30,59 75,42 48,05 48,10 00,57 55,52 48,74 39,48 39,45 31,55 02
Principal Component 44,48 00,01 48,41 08,00 49,24 20,53 56,55 68,59 64,03 00,75 08,02 48,66 66,24 48,01 00,69 00,56 57,53 58,46 00,00 64,00 29,55 54,51 51,00 03,00 69,35 48,40 00,72 48,57 58,50 52,53 00,08 00,56 40,00 09,08 41,52 52,19 40,74 24,72 47,24 00,10 72,00 45,55 00,34 24,56 58,52 59,57 56,66 40,24 50,59 31,41 32,00 42,24 64,41 56,75 05,00 31,39 41,00 44,31 41,66 41,32 45,50 53,57 33,24 74,04 00,59 40,29 47,74 40,48 72,44 24,59 58,52 54,57 40,52 00,56 53,01 74,42 08,55 40,40 32,56 41,64 00,51 40,74 47,53 29,51 54,78 00,52 50,48 29,52 40,50 29,74 00,01 10,58 52,72 65,58 40,66 28,24 44,74 03,57 57,59 59,52 58
Principal Component 45,01 01,00 10,00 49,72 40,55 68,53 56,02 00,59 64,05 01,24 08,00 59,69 01,64 64,24 20,52 50,59 59,66 41,24 40,01 48,53 58,40 01,35 50,00 66,55 54,54 00,40 55,68 00,24 50,08 50,52 00,57 58,50 52,56 57,56 58,00 53,47 00,64 24,66 44,30 40,00 45,41 01,43 00,52 59,42 01,05 50,74 40,46 00,53 00,55 00,00 64,59 47,31 40,02 48,38 00,45 50,57 50,63 00,58 00,57 55,01 75,41 32,32 45,66 00,03 13,51 00,51 52,41 50,59 58,50 48,50 56,01 51,53 68,00 56,50 53,24 48,00 55,41 75,73 40,01 58,41 56,00 68,00 48,53 50,66 28,56 00,05 03,51 66,14 00,00 70,68 66,04 74,57 00,48 72,28 43,53 29,41 30,64 02,31 01,40 32,52 54
Principal Component 46,01 01,01 10,29 47,48 00,57 57,66 66,56 56,00 66,40 01,03 00,51 45,79 47,09 00,69 48,04 02,44 00,01 48,53 53,56 42,03 45,35 48,00 01,00 75,48 03,72 44,02 48,00 57,40 55,03 44,42 00,04 01,59 75,42 01,00 33,45 33,72 47,09 75,33 48,59 74,24 10,44 73,69 00,03 03,38 48,53 48,70 41,40 53,01 44,01 58,01 68,52 00,48 41,01 74,01 41,74 04,23 45,31 01,19 40,50 01,55 48,03 55,44 09,74 47,46 04,55 00,40 00,48 33,00 09,01 75,74 02,75 04,40 04,46 44,48 44,44 23,24 48,44 24,01 33,66 47,08 75,08 41,48 43,23 55,68 47,77 00,00 69,21 41,04 00,48 42,01 40,29 45,51 56,50 64,41 32,01 57,00 42,20 20,38 00,04 48,33 45
Principal Component 47,59 47,57 57,56 56,44 00,78 00,75 08,56 42,03 00,01 00,00 49,66 44,64 64,72 44,05 01,53 53,77 00,00 59,69 01,68 00,48 00,29 48,00 56,00 50,66 41,42 00,14 00,33 48,00 58,24 08,24 04,24 50,46 04,50 48,41 41,50 50,45 00,19 00,45 50,08 74,21 45,52 00,41 56,00 33,51 56,46 00,43 48,41 59,34 00,30 48,40 48,44 72,66 45,59 59,40 41,02 00,56 41,23 48,75 04,69 00,41 08,41 57,15 50,48 47,05 03,01 01,57 42,44 48,75 03,74 24,66 47,41 01,40 42,08 50,19 40,44 42,58 48,76 03,08 56,29 00,45 48,59 74,03 04,66 05,00 08,50 57,24 40,35 68,24 20,40 01,56 33,01 10,57 41,20 73,29 05,00 48,00 44,10 55,25 48,51 50,57 50
Principal Component 48,59 47,01 01,70 41,53 40,44 73,73 08,54 24,72 40,48 08,46 44,48 41,41 33,66 01,43 48,01 48,51 66,05 00,29 48,40 50,24 20,43 00,24 00,04 03,04 00,44 09,24 24,03 45,48 33,04 02,44 33,66 66,19 40,03 48,48 03,03 03,24 53,09 48,48 44,00 50,24 48,00 01,01 10,75 05,10 01,48 47,03 00,01 24,56 48,56 57,35 48,39 44,41 00,48 43,00 75,76 66,13 31,46 72,29 45,00 49,00 42,44 48,24 44,01 45,41 03,50 51,13 00,50 04,00 51,25 48,23 45,65 48,50 00,33 24,74 24,08 01,66 40,03 55,01 74,75 20,01 29,40 53,31 48,57 40,00 72,01 44,47 00,51 52,44 72,23 48,74 09,50 47,02 48,00 39,56 38,59 74,44 03,30 48,03 72,40 04,48 39
Principal Component 49,59 47,54 00,00 66,00 74,00 10,56 56,10 72,53 48,64 24,57 57,24 20,72 44,52 00,53 00,40 53,09 00,04 02,00 75,43 48,24 48,00 01,11 00,69 01,55 68,01 48,55 00,00 44,42 48,03 48,48 39,00 73,00 09,02 48,01 74,04 01,48 48,59 64,53 53,48 33,05 48,29 48,65 48,00 33,08 41,57 33,00 41,00 64,40 04,04 48,58 00,41 08,48 01,03 55,00 72,55 48,74 04,00 04,74 08,00 59,57 48,08 00,42 08,66 47,31 41,38 00,46 04,05 50,48 72,44 48,51 00,40 55,20 73,04 44,41 32,49 03,66 00,01 44,48 47,40 72,39 41,41 23,55 08,50 47,73 03,23 45,56 00,48 42,05 41,75 04,74 41,00 76,01 76,23 48,33 48,52 50,24 01,76 05,42 40,74 40,42 00
Principal Component 50,00 10,56 42,48 00,00 56,04 02,66 39,55 48,24 48,00 49,03 00,44 73,70 41,41 43,46 44,72 44,48 55,00 55,55 55,35 50,44 24,40 53,41 08,53 55,48 03,65 48,45 33,50 57,56 68,73 08,33 05,48 41,55 56,53 48,15 50,05 50,01 45,66 28,00 57,04 03,66 01,08 00,03 03,23 45,57 48,02 48,72 47,56 48,30 00,00 53,01 42,56 00,57 00,50 08,66 45,00 45,48 08,00 59,56 55,05 00,78 00,44 09,08 50,00 42,54 24,03 31,66 46,72 42,01 51,13 31,01 24,50 48,03 13,44 00,57 68,38 00,46 48,08 01,00 02,03 73,56 44,59 59,08 56,74 48,74 50,51 51,31 40,00 30,40 04,08 74,41 41,02 75,46 72,73 42,44 39,03 55,69 42,49 03,48 44,48 01,51 57
Principal Component 51,54 00,74 24,05 00,24 20,42 08,02 48,52 00,02 00,30 48,53 00,29 47,01 00,04 02,41 33,48 00,51 66,48 55,48 39,09 00,44 33,48 05,55 08,40 04,00 74,44 00,43 00,51 45,03 45,28 00,51 00,00 52,35 50,13 00,65 48,79 47,33 48,19 00,40 08,23 45,01 45,69 48,03 44,30 40,03 48,64 64,74 03,03 55,00 10,01 48,73 03,05 01,48 78,66 44,72 42,75 20,33 45,76 66,33 44,73 42,04 03,03 31,30 00,33 24,41 00,03 75,50 04,03 50,00 50,41 23,69 42,00 58,41 56,75 24,41 75,24 04,20 00,00 72,00 44,44 03,00 51,48 31,11 00,72 48,24 01,18 00,56 41,02 74,10 55,74 21,45 03,66 72,74 54,35 48,00 05,55 00,00 43,57 00,50 66,58 00,55 47
Principal Component 52,03 00,54 00,69 01,53 00,45 33,24 04,70 41,55 08,48 55,64 24,48 08,00 75,24 50,52 00,44 73,24 08,51 00,55 00,00 33,24 40,46 44,08 01,38 48,00 74,24 01,35 48,53 56,39 44,01 75,13 31,00 51,00 72,29 47,40 08,00 57,50 00,73 08,66 28,72 47,19 40,56 42,03 45,72 40,57 00,59 00,00 53,56 57,00 39,50 48,03 03,48 41,46 04,00 73,40 04,00 02,53 40,50 68,08 48,66 01,51 51,66 44,41 59,74 09,74 50,55 48,50 04,74 54,00 49,24 10,23 45,38 00,45 31,66 38,42 08,75 03,00 50,24 02,00 29,00 03,59 74,01 74,10 01,40 48,44 09,50 51,51 01,47 00,51 45,53 57,46 72,31 40,52 50,00 56,56 00,04 03,01 48,66 05,79 47,03 73,03 55
Principal Component 53,56 42,01 01,54 00,59 47,74 24,08 00,57 48,10 72,49 00,04 00,31 41,00 03,64 24,41 55,53 00,24 10,66 66,58 48,30 40,44 24,45 00,00 74,15 50,41 08,44 00,08 48,51 66,35 48,19 40,03 00,57 40,08 50,34 24,66 72,55 00,42 08,40 01,00 75,38 00,05 50,53 40,35 50,48 33,57 56,43 48,09 48,43 00,56 55,10 00,41 75,66 41,68 00,29 05,48 00,72 42,56 00,73 42,00 30,35 00,58 40,00 48,72 65,45 48,66 40,00 04,28 43,51 68,75 20,05 48,56 40,69 42,31 40,74 50,68 42,08 57,72 48,41 59,48 39,05 01,50 28,03 01,59 40,04 74,00 39,75 05,74 13,43 44,52 51,69 20,65 48,75 03,78 48,24 50,55 41,55 40,41 41,40 38,34 00,41 38,46 00
Principal Component 54,72 44,72 40,44 72,01 10,41 41,41 08,08 74,54 00,35 48,19 40,59 59,00 74,05 00,65 48,66 39,00 50,55 08,53 56,56 40,57 48,41 55,59 75,28 00,56 53,42 08,72 48,03 00,57 40,50 68,50 50,00 33,08 48,00 68,59 64,66 40,55 57,59 74,74 24,40 42,44 24,58 40,08 50,00 39,64 64,57 41,51 51,79 44,50 08,55 68,54 24,50 48,40 08,01 01,56 57,72 47,24 48,72 00,59 40,55 41,04 02,00 66,74 66,05 01,48 39,41 40,29 05,45 33,55 40,00 45,30 40,72 42,78 44,31 41,10 75,73 42,04 66,73 40,69 42,68 45,42 18,72 66,66 45,50 00,01 66,41 75,78 48,35 68,74 09,58 48,33 05,55 48,46 00,40 49,29 47,48 08,41 59,50 28,48 50,74 00,68 02
Principal Component 55,24 20,01 48,04 00,44 00,10 72,45 33,69 00,49 00,00 66,00 74,24 04,14 00,72 44,00 69,01 00,24 40,40 55,00 10,44 72,00 01,50 00,70 41,24 48,55 00,48 33,59 59,56 00,48 39,75 03,59 75,02 48,72 48,42 08,05 01,00 64,38 00,00 03,65 00,68 45,01 75,33 05,45 00,50 04,74 13,66 39,05 48,55 08,56 40,64 24,44 73,66 41,45 31,66 38,46 44,64 64,40 01,42 00,53 40,05 66,20 00,40 42,72 03,75 66,01 57,66 00,45 40,00 44,04 66,76 05,55 55,24 08,39 44,32 44,72 66,04 45,31 41,21 44,08 50,66 01,30 48,73 03,03 48,46 40,53 44,78 00,00 73,63 00,41 48,47 53,35 68,08 74,50 49,41 75,66 46,66 05,01 66,41 43,74 05,79 44,11 00
Principal Component 56,00 49,48 03,00 03,01 48,64 64,05 01,41 08,05 00,54 24,24 08,00 50,24 40,56 42,03 48,10 00,24 48,41 33,20 00,40 53,50 00,69 01,59 75,01 01,53 48,00 01,13 00,30 48,00 74,31 41,00 56,66 28,10 72,35 48,48 01,19 40,08 41,44 33,54 00,14 00,00 53,48 05,01 00,00 33,50 68,08 57,56 53,75 48,04 48,53 53,01 74,68 00,59 74,50 50,05 50,44 03,38 00,29 00,72 47,66 73,40 01,74 50,40 48,49 03,00 72,57 40,40 38,00 55,56 68,01 75,57 56,30 00,05 03,29 45,00 41,55 57,00 04,48 55,48 69,45 00,24 64,56 40,48 29,77 08,24 41,04 41,66 44,42 48,73 42,19 00,74 39,47 48,57 50,50 56,20 74,72 65,50 57,04 45,04 00,72 00,48 42
Principal Component 57,08 00,01 00,01 01,03 13,00 59,08 50,75 08,72 40,69 01,54 00,52 50,00 68,05 00,66 66,59 59,41 33,33 05,30 48,44 73,00 41,46 44,48 08,00 01,72 44,72 47,33 03,44 33,09 00,46 04,78 00,54 24,48 33,50 57,48 41,10 72,66 45,00 04,13 00,57 50,14 00,44 72,53 00,47 00,40 42,41 03,31 41,53 68,45 50,24 01,70 41,40 01,24 24,01 24,48 43,03 48,68 33,18 00,10 75,66 39,11 00,74 05,46 50,51 51,66 01,75 48,51 57,01 57,49 03,01 41,50 42,41 56,24 00,48 05,57 68,46 00,51 59,46 48,73 08,44 03,34 24,03 00,66 44,03 73,01 48,50 51,00 20,48 03,04 66,39 44,56 41,50 53,40 72,08 48,10 00,59 50,66 46,55 00,53 58,66 10,77 00
Principal Component 58,02 00,45 33,33 48,56 42,54 24,01 48,40 55,00 33,09 00,00 50,33 24,72 40,55 68,50 52,48 43,57 42,66 66,68 00,00 56,72 47,48 31,53 48,53 55,10 00,08 48,56 56,72 44,00 72,55 08,38 48,45 31,74 48,50 50,72 48,58 00,59 64,56 40,40 53,10 72,53 56,41 56,35 48,44 72,56 41,59 47,55 48,66 38,19 40,00 04,04 01,04 02,08 00,50 68,24 10,57 33,00 52,72 42,38 00,00 02,56 57,44 42,13 00,00 09,69 42,41 57,73 42,57 40,00 59,75 05,56 55,00 03,10 55,51 68,56 00,72 00,76 05,00 79,72 03,20 00,00 75,42 08,00 08,66 28,57 00,14 00,73 00,15 50,66 73,55 57,44 33,78 48,01 41,21 41,66 40,00 64,30 40,48 74,59 40,52 51,79 00
Principal Component 59,01 10,56 42,54 24,00 68,00 49,40 48,52 52,48 03,03 45,00 66,13 31,09 00,10 72,72 48,00 01,55 00,53 55,59 59,24 10,54 00,45 40,03 00,41 33,68 00,43 00,48 48,41 56,24 24,00 52,29 45,08 57,66 28,29 47,55 40,01 45,44 33,03 55,56 41,02 00,45 44,23 45,49 00,72 44,65 00,56 55,24 50,30 48,53 40,50 41,40 42,58 00,05 00,72 40,51 66,41 57,75 00,40 00,00 72,66 45,72 42,24 40,40 50,20 00,31 41,24 04,45 48,40 40,68 40,50 53,68 01,66 73,45 78,00 74,68 42,66 00,00 59,03 31,33 00,48 29,38 48,77 00,50 43,74 00,48 55,34 24,73 42,00 76,59 50,55 68,52 51,45 45,50 42,00 55,48 42,45 00,45 50,24 53,24 48,59 31,66 10
Principal Component 60,56 42,05 00,53 53,59 75,24 20,72 44,68 00,53 58,56 00,50 53,50 52,24 04,66 41,00 44,48 33,00 45,00 50,24 10,72 42,59 74,02 48,33 48,55 54,34 24,04 01,35 48,56 55,57 58,73 42,00 04,00 57,01 48,10 01,01 00,59 00,00 53,44 38,73 03,69 42,66 44,19 40,50 57,24 40,68 42,38 00,15 50,56 58,48 08,52 59,30 48,03 45,57 40,53 55,50 50,48 05,56 56,53 68,03 48,03 49,35 00,53 50,55 08,44 73,40 08,32 45,66 42,52 50,00 66,51 68,00 41,56 40,03 03,44 42,56 50,33 24,42 08,74 02,39 44,40 48,52 51,57 42,57 56,10 72,66 01,66 40,53 33,40 01,75 03,29 47,00 09,48 72,53 40,74 50,73 08,01 75,66 05,04 03,56 44,48 44,58 40
Principal Component 61,01 10,02 00,55 00,00 59,52 00,48 33,24 20,00 56,09 00,56 42,34 24,00 03,48 39,55 08,08 00,24 04,00 33,00 53,00 50,66 66,53 00,40 41,00 49,64 24,73 03,70 41,53 55,40 53,00 41,19 40,00 44,74 05,74 48,35 48,55 55,38 00,53 40,20 00,41 41,41 55,00 58,00 55,49 00,09 48,41 43,30 00,51 41,48 29,66 40,57 40,54 00,04 48,51 00,50 68,75 05,56 68,56 40,69 01,03 49,04 02,64 64,05 48,05 01,72 00,30 40,55 56,41 23,00 39,24 08,59 47,44 00,44 72,24 40,31 40,00 74,75 48,53 48,58 40,48 31,10 01,40 44,50 41,57 56,50 57,48 44,65 00,04 04,08 41,40 55,56 53,00 09,10 75,01 49,59 40,41 32,41 33,51 52,00 04,53 57,03 48
Principal Component 62,52 00,00 03,54 24,01 10,01 00,05 01,64 64,42 08,00 66,59 59,08 50,00 59,74 24,66 44,00 53,10 72,66 45,48 48,24 44,24 64,03 00,09 00,53 48,30 48,03 50,42 48,56 53,65 48,00 64,55 68,19 40,56 42,72 48,28 00,56 56,55 00,72 42,45 50,00 56,21 45,03 13,11 00,02 48,45 40,40 01,13 00,45 00,73 42,57 33,40 72,35 48,56 40,78 00,48 08,58 01,48 72,55 57,48 43,52 50,49 08,45 48,69 42,70 41,10 01,24 66,50 50,00 05,30 40,00 57,48 42,57 56,01 76,49 03,41 56,59 40,00 39,43 00,72 03,00 70,73 08,53 78,66 73,08 55,45 33,24 74,53 68,51 52,31 41,48 01,58 00,78 48,00 48,08 57,50 08,50 40,00 55,47 00,45 77,40 68,52 48
Principal Component 63,00 01,01 10,00 59,66 44,55 48,74 24,48 55,08 00,53 58,02 48,51 51,11 00,01 48,66 28,55 54,00 45,24 08,00 66,49 00,40 48,55 00,66 41,52 52,04 00,03 45,10 00,00 52,00 41,72 44,57 58,00 33,44 00,31 41,56 58,08 01,49 03,44 38,41 56,41 75,40 08,66 72,00 39,03 41,56 41,66 45,52 59,04 41,58 01,75 05,03 48,44 39,48 03,00 04,51 40,32 45,24 40,04 45,57 40,65 48,10 01,41 57,00 75,75 03,19 40,66 73,66 05,57 50,14 00,74 00,77 48,42 08,01 58,00 02,44 72,35 48,75 20,47 00,00 73,52 40,40 42,42 00,45 77,50 29,04 66,52 58,64 02,66 39,69 00,08 41,03 49,08 55,72 40,77 00,13 00,48 23,11 01,50 01,48 05,51 56,00 69
Principal Component 64,45 33,00 01,48 33,01 10,33 48,66 41,54 00,66 66,51 66,03 48,53 48,00 52,48 00,66 39,40 53,04 01,51 41,66 44,34 24,53 00,35 50,01 48,75 03,10 00,52 52,56 53,52 50,08 50,24 48,00 02,08 48,64 24,50 00,57 42,04 00,76 66,45 00,03 50,45 50,21 44,00 58,65 48,74 03,66 72,45 31,00 50,38 48,21 41,01 49,54 24,41 00,09 48,40 08,40 55,50 66,55 57,50 01,77 00,24 01,05 00,24 40,00 45,18 00,51 52,05 50,02 74,56 56,55 53,00 73,00 56,00 57,43 00,39 41,50 56,75 08,66 28,42 08,50 40,73 49,46 00,03 42,57 48,00 31,01 50,49 03,50 08,75 66,53 38,55 55,68 00,39 50,74 69,48 40,75 20,39 48,77 48,57 53,01 66,08 40,48 43
Principal Component 65,52 00,00 49,48 33,13 31,33 48,24 10,03 00,24 20,33 24,01 01,00 33,10 72,00 44,03 45,20 00,24 50,58 00,01 45,40 04,57 48,23 45,10 33,55 00,14 00,10 00,53 58,40 42,55 08,66 72,66 41,50 04,03 31,72 40,55 54,03 55,52 52,51 51,00 74,41 08,48 48,57 42,00 52,24 24,57 58,00 10,64 24,44 72,00 59,29 45,24 00,58 01,48 01,40 41,24 40,03 48,51 66,56 58,41 43,00 05,40 38,41 55,56 00,31 48,53 55,48 29,24 33,24 01,00 29,75 48,00 45,31 45,55 56,39 74,33 45,50 48,51 56,00 39,50 56,31 41,24 04,48 50,40 08,74 03,08 57,04 03,40 01,52 59,48 69,72 03,01 00,32 45,08 40,30 00,00 31,51 40,74 05,72 44,08 00,75 03,69 00
Principal Component 66,54 00,72 44,54 24,00 45,00 10,50 50,53 58,55 54,04 00,53 40,40 55,00 03,00 74,78 00,00 33,57 58,48 00,01 01,00 66,72 48,30 48,77 00,66 39,41 08,72 40,00 59,42 08,24 00,70 41,00 09,48 39,09 48,08 48,24 10,00 72,56 58,00 29,01 00,56 56,01 66,51 40,10 33,53 00,56 42,08 41,44 72,11 00,52 59,40 00,75 08,32 45,50 66,02 48,00 76,33 05,24 08,52 40,40 50,66 41,79 44,40 53,05 66,01 74,50 52,40 01,51 51,66 30,48 33,76 66,00 40,66 66,00 44,48 78,48 43,00 48,24 01,41 33,00 08,59 66,13 31,74 05,53 29,41 59,08 74,44 00,74 54,41 38,24 53,39 75,46 00,01 48,29 47,32 44,44 33,78 44,51 66,40 68,01 45,44 38,24 24
Principal Component 67,24 10,02 48,75 08,01 48,03 45,08 50,40 48,33 48,00 03,53 40,48 03,55 48,59 59,08 00,00 33,45 50,41 41,45 33,01 45,03 13,13 31,41 56,59 47,52 50,66 45,34 24,00 56,24 20,40 08,01 01,45 00,54 00,55 00,30 48,00 74,10 33,03 55,50 00,00 29,69 01,55 08,50 40,41 57,56 41,40 55,31 40,29 45,69 00,72 48,00 69,74 40,48 48,66 39,40 50,51 40,04 01,50 43,48 72,00 57,39 41,50 48,52 40,00 44,04 44,57 42,23 45,33 24,40 41,03 31,48 23,50 41,41 08,66 28,00 66,43 48,51 43,65 48,68 42,00 58,20 00,48 30,77 48,45 31,00 45,24 01,08 74,66 73,04 48,24 04,48 31,00 79,41 43,50 68,74 41,45 77,49 00,58 66,51 41,05 01,44 48
